epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
77,0.62707,0.516044,0.821147,0.156104,0.499362,0.0005,fc+conv,cub
78,0.589297,0.517096,0.819043,0.158231,0.504892,0.0005,fc+conv,cub
79,0.565596,0.517622,0.814834,0.156529,0.502339,0.0005,fc+conv,cub
80,0.611283,0.512888,0.821147,0.154828,0.501914,0.0005,fc+conv,cub
81,0.551646,0.51394,0.816938,0.154828,0.498086,0.0005,fc+conv,cub
82,0.558235,0.516044,0.817991,0.155678,0.50872,0.0005,fc+conv,cub
83,0.507602,0.51394,0.816938,0.159081,0.506168,0.0005,fc+conv,cub
84,0.483886,0.514466,0.817991,0.155678,0.49681,0.0005,fc+conv,cub
85,0.451737,0.51131,0.814834,0.154828,0.504892,0.0005,fc+conv,cub
86,0.448884,0.523935,0.814308,0.156104,0.506168,0.0005,fc+conv,cub
87,0.45273,0.518148,0.819569,0.157805,0.503615,0.0005,fc+conv,cub
88,0.426148,0.514992,0.816938,0.153552,0.502765,0.0005,fc+conv,cub
89,0.510262,0.509206,0.818517,0.153977,0.501489,0.0005,fc+conv,cub
90,0.481094,0.510258,0.815886,0.154402,0.512548,0.0005,fc+conv,cub
91,0.381628,0.51131,0.813782,0.153977,0.507869,0.0005,fc+conv,cub
92,0.32943,0.517622,0.81536,0.154828,0.504892,0.0005,fc+conv,cub
93,0.300895,0.5192,0.81536,0.153126,0.504041,0.0005,fc+conv,cub
94,0.28184,0.510258,0.814308,0.15185,0.501063,0.0005,fc+conv,cub
95,0.272697,0.518674,0.816412,0.154402,0.50319,0.0005,fc+conv,cub
96,0.254244,0.514992,0.809048,0.15738,0.50957,0.0005,fc+conv,cub
97,0.256317,0.50868,0.814834,0.151425,0.498511,0.0005,fc+conv,cub
98,0.244231,0.5192,0.814308,0.151425,0.506168,0.0005,fc+conv,cub
99,0.238506,0.520779,0.8101,0.151425,0.505317,0.0005,fc+conv,cub
100,0.227346,0.513414,0.809048,0.154828,0.50872,0.0005,fc+conv,cub
101,0.206981,0.509732,0.81536,0.151425,0.498511,0.0005,fc+conv,cub
102,0.193808,0.512888,0.811152,0.153126,0.502765,0.0005,fc+conv,cub
103,0.186411,0.518674,0.807996,0.153977,0.499787,0.0005,fc+conv,cub
